ID,File,Project ID,Record Creation Date,Record Change Date,Person Type,Full Name,Preferred Name,Displayed Name,Family Name,Given Name,Terms of Address,Birth Name,Married Name,Indexed Name,Alternative Name,Pseudonym,Used Form,Nickname,Religious Name,Royal Name,Self Constructed Name,Styled Name,Titled Name,Orlando Standard Name,SameAs Wikidata,SameAs VIAF,SameAs Getty,Birth Date,Death Date,CWRC URI,Primary URI,Secondary URI
e8e2bebb-3156-42a9-a199-9361dd9484de,orlando_e8e2bebb-3156-42a9-a199-9361dd9484de,orlando,2020-09-04,2020-09-04,,Tiberius,Tiberius,,,,,,,,,,,,,,,,,Tiberius,http://www.wikidata.org/entity/Q1407,,,,,https://commons.cwrc.ca/orlando:e8e2bebb-3156-42a9-a199-9361dd9484de,http://www.wikidata.org/entity/Q1407,
e8e7df28-7137-46cf-b0ba-4fd03736f444,orlando_e8e7df28-7137-46cf-b0ba-4fd03736f444,orlando,2020-09-04,2020-09-04,,Louis Edward Sissman,Sissman Louis Edward,,Sissman,Louis Edward,,,,,,,L. E. Sissman,,,,,,,"Sissman, Louis Edward",http://www.wikidata.org/entity/Q6456443,,,,,https://commons.cwrc.ca/orlando:e8e7df28-7137-46cf-b0ba-4fd03736f444,http://www.wikidata.org/entity/Q6456443,
e8e7e7b5-77f6-4a42-99d2-63daaa4057d3,orlando_e8e7e7b5-77f6-4a42-99d2-63daaa4057d3,orlando,2020-09-04,2020-09-04,,James Campbell Reddie,Reddie James Campbell,,Reddie,James Campbell,,,,,,,,,,,,,,"Reddie, James Campbell",http://www.wikidata.org/entity/Q6130971,,,,,https://commons.cwrc.ca/orlando:e8e7e7b5-77f6-4a42-99d2-63daaa4057d3,http://www.wikidata.org/entity/Q6130971,
e8e8ed54-8106-4ea3-ae31-57f96be911e6,orlando_e8e8ed54-8106-4ea3-ae31-57f96be911e6,orlando,2020-09-04,2020-09-04,,Josiah Quincy,Quincy Josiah,,Quincy,Josiah,,,,,,,,,,,,,,"Quincy, Josiah",,,,,,https://commons.cwrc.ca/orlando:e8e8ed54-8106-4ea3-ae31-57f96be911e6,http://id.lincsproject.ca/NU0UKVzvYag,
e8ec4354-a416-4292-8ea9-f5304ced6606,orlando_e8ec4354-a416-4292-8ea9-f5304ced6606,orlando,2020-09-04,2020-09-04,,John Mackie,Mackie John,,Mackie,John,,,,,,,,,,,,,,"Mackie, John",,,,,,https://commons.cwrc.ca/orlando:e8ec4354-a416-4292-8ea9-f5304ced6606,http://id.lincsproject.ca/BHtuDFo14Sc,
e8ecd7d6-8990-4815-89fb-de3f676917e6,orlando_e8ecd7d6-8990-4815-89fb-de3f676917e6,orlando,2020-09-04,2020-09-04,,Robin Orr,Orr Robin,,Orr,Robin,,,,,,,,,,,,,,"Orr, Robin",,,,,,https://commons.cwrc.ca/orlando:e8ecd7d6-8990-4815-89fb-de3f676917e6,http://id.lincsproject.ca/Ly1QyGDEI2u,
e8eee64a-6a91-4d64-9c0c-fa852082305c,orlando_e8eee64a-6a91-4d64-9c0c-fa852082305c,orlando,2020-09-05,2021-08-12,,Alfred C. Wood,Wood Alfred C.,,Wood,Alfred C.,,,,,,,,,,,,,,"Wood, Alfred C.",http://www.wikidata.org/entity/Q4723655,http://viaf.org/viaf/165331665,,,,https://commons.cwrc.ca/orlando:e8eee64a-6a91-4d64-9c0c-fa852082305c,http://viaf.org/viaf/165331665,
e8f388bf-0e73-4dac-acf3-5ee40bfe15db,orlando_e8f388bf-0e73-4dac-acf3-5ee40bfe15db,orlando,2020-09-03,2021-06-11,orl:BWW,Diana Athill,Athill Diana,,Athill,Diana,,Diana Athill,,,,,,,,,,,,"Athill, Diana",http://www.wikidata.org/entity/Q1208781,,,1917-12-21,2019-01-23,https://commons.cwrc.ca/orlando:e8f388bf-0e73-4dac-acf3-5ee40bfe15db,http://www.wikidata.org/entity/Q1208781,
e8f4e972-b14a-4632-af71-a89bc3d86804,orlando_e8f4e972-b14a-4632-af71-a89bc3d86804,orlando,2020-09-04,2021-08-12,,Anna Grimshaw,Grimshaw Anna,,Grimshaw,Anna,,,,,,,,,,,,,,"Grimshaw, Anna",,http://viaf.org/viaf/41947814,,,,https://commons.cwrc.ca/orlando:e8f4e972-b14a-4632-af71-a89bc3d86804,http://viaf.org/viaf/41947814,
e8f567c4-1e26-4982-91db-7b9eaae8ed8a,orlando_e8f567c4-1e26-4982-91db-7b9eaae8ed8a,orlando,2020-09-04,2020-09-04,,Sandi Toksvig,Toksvig Sandi,,Toksvig,Sandi,,,,,,,,,,,,,,"Toksvig, Sandi",,,,,,https://commons.cwrc.ca/orlando:e8f567c4-1e26-4982-91db-7b9eaae8ed8a,http://id.lincsproject.ca/9f5MnavAm06,
e8f5a60f-05ca-4ceb-aba4-d16e3700eba5,orlando_e8f5a60f-05ca-4ceb-aba4-d16e3700eba5,orlando,2020-09-04,2020-09-04,,"John Murray, 1778 - 1843",Murray John 1778 - 1843,"John Murray, 1778 - 1843",Murray,John,1778 - 1843,,,,,,"John Murray, the second",,,,,,,"Murray, John,, 1778 - 1843",http://www.wikidata.org/entity/Q4310130,,,1778,1843,https://commons.cwrc.ca/orlando:e8f5a60f-05ca-4ceb-aba4-d16e3700eba5,http://www.wikidata.org/entity/Q4310130,
e8f63ef4-5662-4cdf-bf87-876cc09c8e2d,orlando_e8f63ef4-5662-4cdf-bf87-876cc09c8e2d,orlando,2020-09-03,2021-06-11,orl:BWW,Emily Frederick Clark,Clark Emily Frederick,,Clark,Emily Frederick,,,,Emily Frederick Clarke,,,,,,,,,,"Clark, Emily Frederick",http://www.wikidata.org/entity/Q3052363,,,1780,1833-03-07,https://commons.cwrc.ca/orlando:e8f63ef4-5662-4cdf-bf87-876cc09c8e2d,http://www.wikidata.org/entity/Q3052363,
e8fa1cc2-b509-49a5-8b36-c767592e6ed5,orlando_e8fa1cc2-b509-49a5-8b36-c767592e6ed5,orlando,2020-09-04,2020-09-04,,Mary Bailey Richardson,Richardson Mary Bailey,,Richardson,Mary Bailey,,,,,,,,,,,,,,"Richardson, Mary Bailey",,,,,,https://commons.cwrc.ca/orlando:e8fa1cc2-b509-49a5-8b36-c767592e6ed5,http://id.lincsproject.ca/jfqvZZFUTrG,
e8fac70d-5663-452b-9fc6-1e9abc80617f,orlando_e8fac70d-5663-452b-9fc6-1e9abc80617f,orlando,2020-09-03,2020-09-03,,Lord Dunaldson,Dunaldson Lord,,Dunaldson,Lord,,,,,,,,,,,,,,"Dunaldson, Lord",,,,,,https://commons.cwrc.ca/orlando:e8fac70d-5663-452b-9fc6-1e9abc80617f,http://id.lincsproject.ca/KHNbsOQGo3i,
e8fb0b90-2f87-4f45-8ddf-4efcb1b12a4a,orlando_e8fb0b90-2f87-4f45-8ddf-4efcb1b12a4a,orlando,2020-09-03,2020-09-03,,"Charles X, King of France","Charles X, King of France","Charles X, King of France",,,,,,,,,comte d'Artois,,,,,,,"Charles X,, King of France",http://www.wikidata.org/entity/Q7758,,,,,https://commons.cwrc.ca/orlando:e8fb0b90-2f87-4f45-8ddf-4efcb1b12a4a,http://www.wikidata.org/entity/Q7758,
e8fd429b-6426-472b-a9dc-2da2abb22059,orlando_e8fd429b-6426-472b-a9dc-2da2abb22059,orlando,2020-09-05,2020-09-05,,Nahem Yousaf,Yousaf Nahem,,Yousaf,Nahem,,,,,,,,,,,,,,"Yousaf, Nahem",,,,,,https://commons.cwrc.ca/orlando:e8fd429b-6426-472b-a9dc-2da2abb22059,http://id.lincsproject.ca/ekBkxKKEnQX,
e9043c48-616f-43a7-a16d-c600acdde9bc,orlando_e9043c48-616f-43a7-a16d-c600acdde9bc,orlando,2020-09-04,2020-09-04,,Miss Hurford,Hurford Miss,,Hurford,Miss,,,,,,,,,,,,,,"Hurford, Miss",,,,,,https://commons.cwrc.ca/orlando:e9043c48-616f-43a7-a16d-c600acdde9bc,http://id.lincsproject.ca/h1H5be73ZrI,
e9065d5e-fe02-4e76-a057-72ad73c199fb,orlando_e9065d5e-fe02-4e76-a057-72ad73c199fb,orlando,2020-09-04,2022-07-06,,Dame Nellie Melba,Melba Dame Nellie,,Melba,Dame Nellie,,,,,,,,,,,,,,"Melba, Dame Nellie",,http://viaf.org/viaf/29552506,,,,https://commons.cwrc.ca/orlando:e9065d5e-fe02-4e76-a057-72ad73c199fb,http://viaf.org/viaf/29552506,
e906e7ed-f959-4146-84fc-279ade3e9c06,orlando_e906e7ed-f959-4146-84fc-279ade3e9c06,orlando,2020-09-03,2020-09-03,,Epicurus,Epicurus,,,,,,,,,,,,,,,,,Epicurus,http://www.wikidata.org/entity/Q43216,,,,,https://commons.cwrc.ca/orlando:e906e7ed-f959-4146-84fc-279ade3e9c06,http://www.wikidata.org/entity/Q43216,
e90809ad-478c-4bac-84f6-4da3e568689a,orlando_e90809ad-478c-4bac-84f6-4da3e568689a,orlando,2020-09-03,2020-09-03,,Susan I. Brown,Brown Susan I.,,Brown,Susan I.,,,,,,,,,,,,,,"Brown, Susan I.",,,,,,https://commons.cwrc.ca/orlando:e90809ad-478c-4bac-84f6-4da3e568689a,http://id.lincsproject.ca/prnfBVqvMOA,
e908cd9a-b0ad-4bfa-a3a8-2f9ad4812d26,orlando_e908cd9a-b0ad-4bfa-a3a8-2f9ad4812d26,orlando,2020-09-03,2020-09-03,,Thomas Attwood,Attwood Thomas,,Attwood,Thomas,,,,,,,,,,,,,,"Attwood, Thomas",http://www.wikidata.org/entity/Q4533139,,,,,https://commons.cwrc.ca/orlando:e908cd9a-b0ad-4bfa-a3a8-2f9ad4812d26,http://www.wikidata.org/entity/Q4533139,
e90ae15e-32ad-40f0-94da-3ed0ca6d4695,orlando_e90ae15e-32ad-40f0-94da-3ed0ca6d4695,orlando,2020-09-04,2020-09-04,,Tom Sabine,Sabine Tom,,Sabine,Tom,,,,,,,,,,,,,,"Sabine, Tom",,,,,,https://commons.cwrc.ca/orlando:e90ae15e-32ad-40f0-94da-3ed0ca6d4695,http://id.lincsproject.ca/BfA0yV3IPTt,
e90d7baf-63a6-4746-94b2-da750bab7b75,orlando_e90d7baf-63a6-4746-94b2-da750bab7b75,orlando,2020-09-04,2020-09-04,,Miranda Richardson,Richardson Miranda,,Richardson,Miranda,,,,,,,,,,,,,,"Richardson, Miranda",,,,,,https://commons.cwrc.ca/orlando:e90d7baf-63a6-4746-94b2-da750bab7b75,http://id.lincsproject.ca/lHA28fKthv3,
e90eb94f-af15-43f4-9352-78af184bb424,orlando_e90eb94f-af15-43f4-9352-78af184bb424,orlando,2020-09-04,2020-09-04,,Isabel Quigley,Quigley Isabel,,Quigley,Isabel,,,,,,,,,,,,,,"Quigley, Isabel",,,,,,https://commons.cwrc.ca/orlando:e90eb94f-af15-43f4-9352-78af184bb424,http://id.lincsproject.ca/d5tnYrayDge,
e90f6ad4-d36b-4fd8-a4ea-766a204703e6,orlando_e90f6ad4-d36b-4fd8-a4ea-766a204703e6,orlando,2020-09-04,2020-09-04,,Helen Rich,Rich Helen,,Rich,Helen,,,,,,,,,,,,,,"Rich, Helen",,,,,,https://commons.cwrc.ca/orlando:e90f6ad4-d36b-4fd8-a4ea-766a204703e6,http://id.lincsproject.ca/QDXD28aYovq,
e91416ce-caa9-4faa-bab3-639ee0c8f7b0,orlando_e91416ce-caa9-4faa-bab3-639ee0c8f7b0,orlando,2020-09-05,2020-09-05,,Thomas Roger Forbes,Forbes Thomas Roger,,Forbes,Thomas Roger,,,,,,,,,,,,,,"Forbes, Thomas Roger",,,,,,https://commons.cwrc.ca/orlando:e91416ce-caa9-4faa-bab3-639ee0c8f7b0,http://id.lincsproject.ca/1vhi1UHnhHH,
e914632a-137d-444c-a87b-149d466f9cd3,orlando_e914632a-137d-444c-a87b-149d466f9cd3,orlando,2020-09-04,2020-09-04,,Elizabeth Macadam,Macadam Elizabeth,,Macadam,Elizabeth,,,,,,,,,,,,,,"Macadam, Elizabeth",http://www.wikidata.org/entity/Q18576134,,,,,https://commons.cwrc.ca/orlando:e914632a-137d-444c-a87b-149d466f9cd3,http://www.wikidata.org/entity/Q18576134,
e916af23-1004-4cb8-96a2-00693387d893,orlando_e916af23-1004-4cb8-96a2-00693387d893,orlando,2020-09-04,2020-09-04,,Lady Arthur Paget,Paget Lady Arthur,,Paget,Lady Arthur,,,,,,,"Minnie, Lady Arthur Paget",,,,,,,"Paget, Lady Arthur",http://www.wikidata.org/entity/Q75279620,,,,,https://commons.cwrc.ca/orlando:e916af23-1004-4cb8-96a2-00693387d893,http://www.wikidata.org/entity/Q75279620,
e917226c-6524-4c78-bda0-43967793e1a5,orlando_e917226c-6524-4c78-bda0-43967793e1a5,orlando,2020-09-03,2020-09-03,,Henry Beaumont,Beaumont Henry,,Beaumont,Henry,,,,,,,,,,,,,,"Beaumont, Henry",,,,,,https://commons.cwrc.ca/orlando:e917226c-6524-4c78-bda0-43967793e1a5,http://id.lincsproject.ca/bxupj43SMxX,
e917c9f4-7f6a-44ed-a3ce-51f19c730c28,orlando_e917c9f4-7f6a-44ed-a3ce-51f19c730c28,orlando,2020-09-04,2022-05-20,,"Charles Whiting, 1926 -",Whiting Charles 1926 -,"Charles Whiting, 1926 -",Whiting,Charles,1926 -,,,,,,,,,,,,,"Whiting, Charles,, 1926 -",,http://viaf.org/viaf/49236672,,,,https://commons.cwrc.ca/orlando:e917c9f4-7f6a-44ed-a3ce-51f19c730c28,http://viaf.org/viaf/49236672,
e91cba5c-7342-4e46-b797-6ba137ad54c6,orlando_e91cba5c-7342-4e46-b797-6ba137ad54c6,orlando,2020-09-03,2020-09-03,,Francis Edmunds,Edmunds Francis,,Edmunds,Francis,,,,,,,,,,,,,,"Edmunds, Francis",,,,,,https://commons.cwrc.ca/orlando:e91cba5c-7342-4e46-b797-6ba137ad54c6,http://id.lincsproject.ca/JcFIuJ7Mg0s,
e91eb54f-7e2d-490d-9bff-53992c44d90c,orlando_e91eb54f-7e2d-490d-9bff-53992c44d90c,orlando,2020-09-03,2020-09-03,,Robert Goddard,Goddard Robert,,Goddard,Robert,,,,,,,,,,,,,,"Goddard, Robert",,,,,,https://commons.cwrc.ca/orlando:e91eb54f-7e2d-490d-9bff-53992c44d90c,http://id.lincsproject.ca/EwKLUI4lNzp,
e91f3226-60e1-40f2-a3c9-cca04d166e9b,orlando_e91f3226-60e1-40f2-a3c9-cca04d166e9b,orlando,2020-09-03,2020-09-03,,Thierry Frémaux,Frémaux Thierry,,Frémaux,Thierry,,,,,,,Thierry Fremaux,,,,,,,"Frémaux, Thierry",,,,,,https://commons.cwrc.ca/orlando:e91f3226-60e1-40f2-a3c9-cca04d166e9b,http://id.lincsproject.ca/c7V9R6Eqcmn,
e91f76b7-6213-49cc-be10-1ea4cd2c66e1,orlando_e91f76b7-6213-49cc-be10-1ea4cd2c66e1,orlando,2020-09-03,2020-09-03,,John Gilkes,Gilkes John,,Gilkes,John,,,,,,,,,,,,,,"Gilkes, John",,,,,,https://commons.cwrc.ca/orlando:e91f76b7-6213-49cc-be10-1ea4cd2c66e1,http://id.lincsproject.ca/iEngZjp3oAy,
e9245a19-dee9-43fc-9cab-407f3ecc9736,orlando_e9245a19-dee9-43fc-9cab-407f3ecc9736,orlando,2020-09-04,2020-09-04,,"John Porter, fl. 1930s",Porter John fl. 1930s,"John Porter, fl. 1930s",Porter,John,fl. 1930s,,,,,,,,,,,,,"Porter, John,, fl. 1930s",,,,,,https://commons.cwrc.ca/orlando:e9245a19-dee9-43fc-9cab-407f3ecc9736,http://id.lincsproject.ca/nxHjwnUKbw4,
e9269b30-e07b-4c95-bf26-94bd69740e36,orlando_e9269b30-e07b-4c95-bf26-94bd69740e36,orlando,2020-09-04,2020-09-04,,Oonagh Hartnett,Hartnett Oonagh,,Hartnett,Oonagh,,,,,,,,,,,,,,"Hartnett, Oonagh",,,,,,https://commons.cwrc.ca/orlando:e9269b30-e07b-4c95-bf26-94bd69740e36,http://id.lincsproject.ca/vaIsXVpteMd,
e92799e1-f7fe-448f-a922-5ef89e551676,orlando_e92799e1-f7fe-448f-a922-5ef89e551676,orlando,2020-09-04,2021-08-12,,Anna MacBride White,White Anna MacBride,,White,Anna MacBride,,,,,,,,,,,,,,"White, Anna MacBride",,http://viaf.org/viaf/17290743,,,,https://commons.cwrc.ca/orlando:e92799e1-f7fe-448f-a922-5ef89e551676,http://viaf.org/viaf/17290743,
e92b355c-6ebd-4db9-a9a9-6cf75033f0ae,orlando_e92b355c-6ebd-4db9-a9a9-6cf75033f0ae,orlando,2020-09-04,2020-09-04,,Gustave Lanson,Lanson Gustave,,Lanson,Gustave,,,,,,,,,,,,,,"Lanson, Gustave",,,,,,https://commons.cwrc.ca/orlando:e92b355c-6ebd-4db9-a9a9-6cf75033f0ae,http://id.lincsproject.ca/mfIOWvKor2E,
e92cb696-5db4-412a-9152-632bd2d2f37b,orlando_e92cb696-5db4-412a-9152-632bd2d2f37b,orlando,2020-09-04,2021-06-28,,Alexander McCorquodale,McCorquodale Alexander,,McCorquodale,Alexander,,,,,,,,,,,,,,"McCorquodale, Alexander",http://www.wikidata.org/entity/Q75327785,,,,,https://commons.cwrc.ca/orlando:e92cb696-5db4-412a-9152-632bd2d2f37b,http://www.wikidata.org/entity/Q75327785,
e92fbaa4-bb5e-426f-9c55-315c68d83cc8,orlando_e92fbaa4-bb5e-426f-9c55-315c68d83cc8,orlando,2020-09-04,2020-09-04,,Sam Leith,Leith Sam,,Leith,Sam,,,,,,,,,,,,,,"Leith, Sam",,,,,,https://commons.cwrc.ca/orlando:e92fbaa4-bb5e-426f-9c55-315c68d83cc8,http://id.lincsproject.ca/MGVEIBrl8og,
e9303462-93f8-433f-bf9f-9f194df9a582,orlando_e9303462-93f8-433f-bf9f-9f194df9a582,orlando,2020-09-04,2020-09-04,,Trevor Huddleston,Huddleston Trevor,,Huddleston,Trevor,,,,,,,,,,,,,,"Huddleston, Trevor",,,,,,https://commons.cwrc.ca/orlando:e9303462-93f8-433f-bf9f-9f194df9a582,http://id.lincsproject.ca/2u238xPRAvG,
e931b63b-abcb-4411-bbd4-b85b6305d4de,orlando_e931b63b-abcb-4411-bbd4-b85b6305d4de,orlando,2020-09-04,2021-08-12,,Alexandre Damien Manceau,Manceau Alexandre Damien,,Manceau,Alexandre Damien,,,,,,,,,,,,,,"Manceau, Alexandre Damien",,http://viaf.org/viaf/34497327,,,,https://commons.cwrc.ca/orlando:e931b63b-abcb-4411-bbd4-b85b6305d4de,http://viaf.org/viaf/34497327,
e931f5b4-56d7-4ecb-afc9-669f33531331,orlando_e931f5b4-56d7-4ecb-afc9-669f33531331,orlando,2020-09-04,2020-09-04,,Zachary Leader,Leader Zachary,,Leader,Zachary,,,,,,,,,,,,,,"Leader, Zachary",,,,,,https://commons.cwrc.ca/orlando:e931f5b4-56d7-4ecb-afc9-669f33531331,http://id.lincsproject.ca/wCSX4igLPhB,
e9323c38-0b9c-4683-bc11-6ad4b9557e3c,orlando_e9323c38-0b9c-4683-bc11-6ad4b9557e3c,orlando,2020-09-04,2020-09-04,,Simon Prosser,Prosser Simon,,Prosser,Simon,,,,,,,,,,,,,,"Prosser, Simon",,,,,,https://commons.cwrc.ca/orlando:e9323c38-0b9c-4683-bc11-6ad4b9557e3c,http://id.lincsproject.ca/3HdKINl9sQp,
e9325db2-b6a1-4c2a-8693-f23d4e290135,orlando_e9325db2-b6a1-4c2a-8693-f23d4e290135,orlando,2020-09-03,2020-09-03,,Henry Burton,Burton Henry,,Burton,Henry,,,,,,,,,,,,,,"Burton, Henry",,,,,,https://commons.cwrc.ca/orlando:e9325db2-b6a1-4c2a-8693-f23d4e290135,http://id.lincsproject.ca/aNipdsYnsB8,
e9327e31-395f-4615-b4db-ea7e002e0e0f,orlando_e9327e31-395f-4615-b4db-ea7e002e0e0f,orlando,2020-09-05,2020-09-05,,Joseph Foster,Foster Joseph,,Foster,Joseph,,,,,,,,,,,,,,"Foster, Joseph",,,,,,https://commons.cwrc.ca/orlando:e9327e31-395f-4615-b4db-ea7e002e0e0f,http://id.lincsproject.ca/GUCan8A6CCX,
e9329ba5-bfa8-4cb3-8bda-e629df69d33b,orlando_e9329ba5-bfa8-4cb3-8bda-e629df69d33b,orlando,2020-09-04,2020-09-04,,Charlotte Payne,Payne Charlotte,,Payne,Charlotte,,,,,,,,,,,,,,"Payne, Charlotte",,,,,,https://commons.cwrc.ca/orlando:e9329ba5-bfa8-4cb3-8bda-e629df69d33b,http://id.lincsproject.ca/p2mAcMM4uTv,
e9338792-5ec3-4233-b3ce-0c99c5d546d9,orlando_e9338792-5ec3-4233-b3ce-0c99c5d546d9,orlando,2020-09-04,2020-09-04,,Nona Shepphard,Shepphard Nona,,Shepphard,Nona,,,,,,,,,,,,,,"Shepphard, Nona",,,,,,https://commons.cwrc.ca/orlando:e9338792-5ec3-4233-b3ce-0c99c5d546d9,http://id.lincsproject.ca/TVlqmzBRxXY,
e933935c-21b5-486b-9e0b-403fdd3339ef,orlando_e933935c-21b5-486b-9e0b-403fdd3339ef,orlando,2020-09-03,2020-09-03,,Mary Anne Disraeli,Disraeli Mary Anne,,Disraeli,Mary Anne,,,,,,,Mrs Wyndham Lewis,,,,,,,"Disraeli, Mary Anne",http://www.wikidata.org/entity/Q6778938,,,,,https://commons.cwrc.ca/orlando:e933935c-21b5-486b-9e0b-403fdd3339ef,http://www.wikidata.org/entity/Q6778938,
e9365517-08d1-4686-bfa7-0395b80e7aba,orlando_e9365517-08d1-4686-bfa7-0395b80e7aba,orlando,2020-09-04,2021-06-11,orl:BWW,Doreen Wallace,Wallace Doreen,,Wallace,Doreen,,Dora Eileen Agnew Wallace,Dora Eileen Rash,,,Doreen Wallace,,,,,Doreen,,,"Wallace, Doreen",http://www.wikidata.org/entity/Q56670112,,,1897-06-18,1989-10-22,https://commons.cwrc.ca/orlando:e9365517-08d1-4686-bfa7-0395b80e7aba,http://www.wikidata.org/entity/Q56670112,
e9373aec-58e2-4234-beb7-eb60d497e6e7,orlando_e9373aec-58e2-4234-beb7-eb60d497e6e7,orlando,2020-09-04,2020-09-04,,C. E. Lawrence,Lawrence C. E.,,Lawrence,C. E.,,,,,,,,,,,,,,"Lawrence, C. E.",,,,,,https://commons.cwrc.ca/orlando:e9373aec-58e2-4234-beb7-eb60d497e6e7,http://id.lincsproject.ca/vLY4eslUxDz,
e937cbd6-d056-47a1-828a-4e27a9ae307f,orlando_e937cbd6-d056-47a1-828a-4e27a9ae307f,orlando,2020-09-03,2020-09-03,,Elizabeth Allen Burney,Burney Elizabeth Allen,,Burney,Elizabeth Allen,,,,,,,,,,,,,,"Burney, Elizabeth Allen",http://www.wikidata.org/entity/Q76144669,,,,,https://commons.cwrc.ca/orlando:e937cbd6-d056-47a1-828a-4e27a9ae307f,http://www.wikidata.org/entity/Q76144669,
e93af280-db43-4910-a439-5b3ba44fb8f4,orlando_e93af280-db43-4910-a439-5b3ba44fb8f4,orlando,2020-09-04,2020-09-04,,Bjorn Parlsen,Parlsen Bjorn,,Parlsen,Bjorn,,,,,,,,,,,,,,"Parlsen, Bjorn",,,,,,https://commons.cwrc.ca/orlando:e93af280-db43-4910-a439-5b3ba44fb8f4,http://id.lincsproject.ca/JV3PI0RNBO0,
e94161e0-46b4-4a26-be3f-b3a4b9a0ee29,orlando_e94161e0-46b4-4a26-be3f-b3a4b9a0ee29,orlando,2020-09-04,2020-09-04,,Sophia Pitman,Pitman Sophia,,Pitman,Sophia,,,,,,,,,,,,,,"Pitman, Sophia",,,,,,https://commons.cwrc.ca/orlando:e94161e0-46b4-4a26-be3f-b3a4b9a0ee29,http://id.lincsproject.ca/ad4dTENAKr8,
e9430a14-42f3-4ec6-b7d6-c95752364e89,orlando_e9430a14-42f3-4ec6-b7d6-c95752364e89,orlando,2020-09-04,2020-09-04,,Burton Paulu,Paulu Burton,,Paulu,Burton,,,,,,,,,,,,,,"Paulu, Burton",,,,,,https://commons.cwrc.ca/orlando:e9430a14-42f3-4ec6-b7d6-c95752364e89,http://id.lincsproject.ca/gmgC5yQU3dB,
e9445d8d-3fb7-470c-9c7f-efde80a361f0,orlando_e9445d8d-3fb7-470c-9c7f-efde80a361f0,orlando,2020-09-04,2020-09-04,,Mark S. Lasner,Lasner Mark S.,,Lasner,Mark S.,,,,,,,,,,,,,,"Lasner, Mark S.",,,,,,https://commons.cwrc.ca/orlando:e9445d8d-3fb7-470c-9c7f-efde80a361f0,http://id.lincsproject.ca/1q96A45cmPV,
e94528f8-312b-41a1-a84b-0da08e108d19,orlando_e94528f8-312b-41a1-a84b-0da08e108d19,orlando,2020-09-03,2020-09-03,,George Crole Wyndham,Crole Wyndham George,,Crole Wyndham,George,,Walter George Barker,,,,,,,,,,,,"Crole Wyndham, George",,,,,,https://commons.cwrc.ca/orlando:e94528f8-312b-41a1-a84b-0da08e108d19,http://id.lincsproject.ca/V22IxGKsXQL,
e9472f51-94cb-4248-a05d-bb499d421896,orlando_e9472f51-94cb-4248-a05d-bb499d421896,orlando,2020-09-03,2020-09-03,,Gerd Bayer,Bayer Gerd,,Bayer,Gerd,,,,,,,,,,,,,,"Bayer, Gerd",,,,,,https://commons.cwrc.ca/orlando:e9472f51-94cb-4248-a05d-bb499d421896,http://id.lincsproject.ca/gNvG6my6mMC,
e94c6e40-0bd3-4a83-a819-8162d6a822ba,orlando_e94c6e40-0bd3-4a83-a819-8162d6a822ba,orlando,2020-09-04,2020-09-04,,"Louisa Anne Meredith, the younger",Meredith Louisa Anne the younger,"Louisa Anne Meredith, the younger",Meredith,Louisa Anne,the younger,,,,,,,,,,,,,"Meredith, Louisa Anne,, the younger",,,,,,https://commons.cwrc.ca/orlando:e94c6e40-0bd3-4a83-a819-8162d6a822ba,http://id.lincsproject.ca/WL4gHBmkryH,
e94f110b-26ac-4b66-ac46-18cb48db4607,orlando_e94f110b-26ac-4b66-ac46-18cb48db4607,orlando,2020-09-04,2020-09-04,,Jane Moore,Moore Jane b. 1962,,Moore,Jane,b. 1962,,,,,,"Jane Moore, b. 1962",,,,,,,"Moore, Jane,, b. 1962",,,,1962,,https://commons.cwrc.ca/orlando:e94f110b-26ac-4b66-ac46-18cb48db4607,http://id.lincsproject.ca/xf4VVtBguGr,
e951b293-a50c-4ba7-a9d2-f682c61a9ec1,orlando_e951b293-a50c-4ba7-a9d2-f682c61a9ec1,orlando,2020-09-04,2020-09-04,,Alice Marie Lehmann,Lehmann Alice Marie,,Lehmann,Alice Marie,,,,,,,Alice Marie (Davis) Lehmann,,,,,,,"Lehmann, Alice Marie",,,,,,https://commons.cwrc.ca/orlando:e951b293-a50c-4ba7-a9d2-f682c61a9ec1,http://id.lincsproject.ca/xShqmxvv1f0,
e9520c06-3ffd-4ac8-b00e-3d8714ff2457,orlando_e9520c06-3ffd-4ac8-b00e-3d8714ff2457,orlando,2020-09-03,2020-09-03,,H. E. R. Belani,Belani H. E. R.,,Belani,H. E. R.,,,,,,,,,,,,,,"Belani, H. E. R.",,,,,,https://commons.cwrc.ca/orlando:e9520c06-3ffd-4ac8-b00e-3d8714ff2457,http://id.lincsproject.ca/Z5RCCr616rC,
e952c43e-fb47-4df2-b109-810c309df820,orlando_e952c43e-fb47-4df2-b109-810c309df820,orlando,2020-09-04,2020-09-04,,John O'Hagan,O'Hagan John,,O'Hagan,John,,,,,,,,,,,,,,"O'Hagan, John",,,,,,https://commons.cwrc.ca/orlando:e952c43e-fb47-4df2-b109-810c309df820,http://id.lincsproject.ca/z2VbZC0KZQ3,
